alias,canonical_label,notes,source,review_status,final_score
AMOY ISLAND,AMOY ISLAND (VIET BULLETIN MINH),,a4_pipeline,a3_single_cluster_self,1.0
ANA PAUKER,ANA PAUKER (VASILE LUCA AS),,a4_pipeline,a3_single_cluster_self,1.0
ANAYA,ANAYA (MONTERO TORANZO BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
ANDRES GALVAN,ANDRES GALVAN (COLON BULLETIN JUNE),,a4_pipeline,a3_single_cluster_self,1.0
ANDROPOV,ANDROPOV (KHRUSHCHEV BULLETIN HARE),,a4_pipeline,a3_single_cluster_self,1.0
ANSARI,ANSARI (IRAN BULLETIN IS),,a4_pipeline,a3_single_cluster_self,1.0
ANTI FASCIST PEOPLES FREEDOM LEAGUE AFPFL,ANTI FASCIST PEOPLES FREEDOM LEAGUE,,a4_pipeline,a4_merge_existing,0.8
ANTONIN ZAPOTOCKY,ANTONIN ZAPOTOCKY (BULLETIN DARUL ATJEHNESE),,a4_pipeline,a3_single_cluster_self,1.0
ANTUNG,ANTUNG (MUKDEN BULLETIN SZECHWAN),,a4_pipeline,a3_single_cluster_self,1.0
ANTWERP,ANTWERP (1952 BULLETIN RUMANIA),,a4_pipeline,a3_single_cluster_self,1.0
ARAB ASIAN GROUP,ARAB ASIAN GROUP (SRP SAEB REICH),,a4_pipeline,a4_keep_separate,0.91
ARCHBISHOP STEPINAC,ARCHBISHOP STEPINAC (YUGOSLAVIA 1952 BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
AROSEMENA ADMINISTRATION,AROSEMENA ADMINISTRATION (PANAMA REGISTRY DOCUMENT),,a4_pipeline,a5_consolidated,0.91
ARSHAD AL UMARI,ARSHAD AL UMARI (IRAQ BULLETIN BIRGI),,a4_pipeline,a3_single_cluster_self,1.0
ARTAJO,ARTAJO (BULLETIN SPAIN MACVEAGH),,a4_pipeline,a3_single_cluster_self,1.0
ASTYPALEA,KLOSTERTOR (BERN ASTYPALEA TURKEY),,a4_pipeline,a5_consolidated,0.9279
ATJEH,ATJEH (SUMATRA BULLETIN CENTRAL),,a4_pipeline,a3_single_cluster_self,1.0
ATTOPEU,ATTOPEU (LAOS BULLETIN IS),,a4_pipeline,a3_single_cluster_self,1.0
AUGUSTE LECOEUR,AUGUSTE LECOEUR (BULLETIN BENNIKE TEL),,a4_pipeline,a3_single_cluster_self,1.0
AUSTRIAN AMBASSADOR,AUSTRIAN AMBASSADOR (BULLETIN BENNIKE MEETING),,a4_pipeline,a3_single_cluster_self,1.0
AUSTRIAN CHANCELLOR RAAB,AUSTRIAN CHANCELLOR RAAB (BULLETIN NEGOTIATIONS SOVIET),,a4_pipeline,a3_single_cluster_self,1.0
AUSTRIAN FOREIGN MINISTER,AUSTRIAN FOREIGN MINISTER (IRAQ BULLETIN LEBANON),,a4_pipeline,a3_single_cluster_self,1.0
AUSTRIAN FOREIGN MINISTER KREISKY,AUSTRIAN FOREIGN MINISTER KREISKY (USSR BULLETIN IS),,a4_pipeline,a3_single_cluster_self,1.0
AUSTRIAN MINISTRY OF TRADE,AUSTRIAN MINISTRY OF TRADE (PUNG SPEAKER KI),,a4_pipeline,a5_consolidated,0.91
AUSTRIAN TREATY,AUSTRIAN TREATY (USSR POWERS DOCUMENT),,a4_pipeline,a3_single_cluster_self,1.0
AXEL SPRINGER,AXEL SPRINGER (GERSTENMAIER BRENTANO ADENAUER),,a4_pipeline,a3_single_cluster_self,1.0
B M BIRLA,B M BIRLA (11 BULLETIN 1954),,a4_pipeline,a3_single_cluster_self,1.0
B N PONOMAREV,B N PONOMAREV (BULLETIN LOCAL STALIN),,a4_pipeline,a3_single_cluster_self,1.0
BACILEK,BACILEK (NOVOTNY SLOVAK CZECHOSLOVAK),,a4_pipeline,a3_single_cluster_self,1.0
BAGHDAD MILITARY COURT,BAGHDAD MILITARY COURT (RAJESHWAR LUMUMBIST DAYAL),,a4_pipeline,a5_consolidated,0.91
BAHI LADGHAM,BAHI LADGHAM (TUNISIA FRANCE BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
BAJAUR,BAJAUR (PUSHTOON PAKISTAN TRIBESMEN),,a4_pipeline,a3_single_cluster_self,1.0
BAKDASH,BAKDASH (BULLETIN LIUSHAO SYRIAN),,a4_pipeline,a3_single_cluster_self,1.0
BAKU,BAKU (LAOS BULLETIN PRABANG),,a4_pipeline,a3_single_cluster_self,1.0
BAKWANGA,BAKWANGA (CAPITAL BULLETIN KASAI),,a4_pipeline,a3_single_cluster_self,1.0
BALABAKK,BALABAKK (LEBANON BULLETIN BIQA),,a4_pipeline,a3_single_cluster_self,1.0
BALEWA,BALEWA (MOBUTU NIGERIA LUMUMBA),,a4_pipeline,a3_single_cluster_self,1.0
BALIKPAPAN,BALIKPAPAN (DJAKARTA BULLETIN IS),,a4_pipeline,a3_single_cluster_self,1.0
BALKAN ALLIANCE,BALKAN ALLIANCE (KRISHNA ITALY TURKEY),,a4_pipeline,a4_keep_separate,0.91
BALUCHISTAN,BALUCHISTAN (AFGHAN PAKISTAN BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
BAN PHA PHO,BAN PHA PHO (PATHET BULLETIN 1961),,a4_pipeline,a3_single_cluster_self,1.0
BARENTS SEA,BARENTS SEA (RECONNAISSANCE BULLETIN INVESTIGATION),,a4_pipeline,a3_single_cluster_self,1.0
BARRY DIAWANDOU,BARRY DIAWANDOU (GUINEA AS BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
BAYT AD DIN,BAYT AD DIN (BULLETIN BIQA BALABAKK),,a4_pipeline,a3_single_cluster_self,1.0
BEDOUIN,BEDOUIN (HUSSAYN SPAIN SAHARA),,a4_pipeline,a5_consolidated,0.91
BELGIAN AMBASSADOR,BELGIAN AMBASSADOR (BULLETIN SHPEDKO PRAVDA),,a4_pipeline,a3_single_cluster_self,1.0
BELTRAN,BELTRAN (LIMA PERU CUBA),,a4_pipeline,a3_single_cluster_self,1.0
BENGHAZI,BENGHAZI (LIBYA EGYPT NETHERLANDS),,a4_pipeline,a3_single_cluster_self,1.0
BENJELLOUN,BENJELLOUN (MOROCCO USSR BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
BENOIT FRACHON,BENOIT FRACHON (PARIS NATIONAL BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
BERLIN CONFERENCE,BERLIN CONFERENCE (GERMANY UNITY DOCUMENT),,a4_pipeline,a3_single_cluster_self,1.0
BERMAN,BERMAN (MEMBER BULLETIN ZENON),,a4_pipeline,a3_single_cluster_self,1.0
BEY OF TUNIS,BEY OF TUNIS (YUGOSLAVS HACHED FARHAT),,a4_pipeline,a5_consolidated,0.91
BHILAI,BHILAI (USSR INDIA MILL),,a4_pipeline,a3_single_cluster_self,1.0
BISHOP KYPRIANOS,BISHOP KYPRIANOS (MAKARIOS GRIVAS USSR),,a4_pipeline,a3_single_cluster_self,1.0
BLUECHER,BLUECHER (BULLETIN IS MAY),,a4_pipeline,a3_single_cluster_self,1.0
BOARD OF CONSULTANTS ON FOREIGN INTELLIGENCE ACTIVITIES,BOARD OF CONSULTANTS ON FOREIGN INTELLIGENCE ACTIVITIES (SPECIAL ASSISTANT OFFICES),,a4_pipeline,a4_keep_separate,0.91
BOGOMOLOV,BOGOMOLOV (USSR 13 BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
BOLIKANGO,BOLIKANGO (ILEO LEOPOLDVILLE KASAVUBU),,a4_pipeline,a3_single_cluster_self,1.0
BOLIVIAN AMBASSADOR,BOLIVIAN AMBASSADOR (1952 BULLETIN TIN),,a4_pipeline,a3_single_cluster_self,1.0
BOLIVIAN PRESIDENT,BOLIVIAN PRESIDENT (BULLETIN PRAVDA INDO),,a4_pipeline,a3_single_cluster_self,1.0
BOLIVIAN SOCIALIST FALANGE,BOLIVIAN SOCIALIST FALANGE (PALMIRO HULEH TOGLIATTI),,a4_pipeline,a5_consolidated,0.91
BOMBAY STATE,BOMBAY STATE (INDIA BULLETIN MORARJI),,a4_pipeline,a3_single_cluster_self,1.0
BORLENGHI,BORLENGHI (PERON BULLETIN HERUT),,a4_pipeline,a3_single_cluster_self,1.0
BOURGES MAUNOURY GOVERNMENT,BOURGES MAUNOURY GOVERNMENT (EOKA SPEAKER KHRUSHCHEV),,a4_pipeline,a4_keep_separate,0.91
BRAZILIAN MILITARY,BRAZILIAN MILITARY (SUPERIOR JUSCELINO TAVORA),,a4_pipeline,a4_keep_separate,0.91
BRIGADIER ABD AL RAHIM SHANNAN,BRIGADIER ABD AL RAHIM SHANNAN (SUDAN 25 COUP),,a4_pipeline,a3_single_cluster_self,1.0
BRIGADIER HASAN BESHIR NASIR,BRIGADIER HASAN BESHIR NASIR (BULLETIN AL KHARTOUM),,a4_pipeline,a3_single_cluster_self,1.0
BRIGADIERS SHANNAN AND ABDULLAH,BRIGADIERS SHANNAN AND ABDULLAH (ABBOUD UAR COUP),,a4_pipeline,a3_single_cluster_self,1.0
BRITISH AIR FORCE,BRITISH AIR FORCE (CARACAS ITALY YUGOSLAVIA),,a4_pipeline,a5_consolidated,1.0
BRITISH AMBASSADOR ADDIS,BRITISH AMBASSADOR ADDIS (PHOUMI SOUVANNA BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
BRITISH AMBASSADOR IN PARIS,BRITISH AMBASSADOR IN PARIS (ADENAUER CHANCELLOR BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
BRITISH AMBASSADOR ROBERTS,BRITISH AMBASSADOR ROBERTS (BULLETIN AGAINST IRAUSQUIN),,a4_pipeline,a3_single_cluster_self,1.0
BRITISH AMBASSADOR STEVENS,BRITISH AMBASSADOR STEVENS (TURKEY HENDERSON IRAN),,a4_pipeline,a3_single_cluster_self,1.0
BRITISH COMMONWEALTH,BRITISH COMMONWEALTH (LAVON NEHRU ISRAEL),,a4_pipeline,a5_consolidated,0.91
BRITISH EAST AFRICA,BRITISH EAST AFRICA (UGANDA KENYA BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
BRITISH FIRM,BRITISH FIRM (SUBANDRIO SYRIA SUKARNO),,a4_pipeline,a5_consolidated,1.0
BRITISH FOREIGN SECRETARY LLOYD,BRITISH FOREIGN SECRETARY LLOYD (BULLETIN IS MEETING),,a4_pipeline,a3_single_cluster_self,1.0
BRITISH FOREIGN SECRETARY MORRISON,BRITISH FOREIGN SECRETARY MORRISON (SCHUMAN WHO BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
BRITISH GOVERNOR,BRITISH GOVERNOR (FRANCE BULLETIN ASUNCION),,a4_pipeline,a3_single_cluster_self,1.0
BRITISH GOVERNOR OF ADEN,BRITISH GOVERNOR OF ADEN (YEMEN IMAM BADR),,a4_pipeline,a3_single_cluster_self,1.0
BRITISH HIGH COMMISSIONER KIRKPATRICK,BRITISH HIGH COMMISSIONER KIRKPATRICK (MCCLOY BULLETIN EUROPEAN),,a4_pipeline,a3_single_cluster_self,1.0
BRITISH MILITARY MISSION,BRITISH MILITARY MISSION (ERICH OLLENHAUER REUTER),,a4_pipeline,a5_consolidated,0.91
BRITISH MISSION,BRITISH MISSION (TUNG TSE MAO),,a4_pipeline,a4_keep_separate,0.91
BRITISH PARLIAMENT,BRITISH PARLIAMENT (SWEDEN BRITAIN ROA),,a4_pipeline,a4_keep_separate,0.91
BRITISH PRIME MINISTER EDEN,BRITISH PRIME MINISTER EDEN (JORDAN ISRAEL EGYPT),,a4_pipeline,a3_single_cluster_self,1.0
BUCHANAN,BUCHANAN (BECH FRANCE LUXEMBOURG),,a4_pipeline,a3_single_cluster_self,1.0
BULGARIAN PREMIER CHERVENKOV,BULGARIAN PREMIER CHERVENKOV (BULLETIN MARSHAL LEADER),,a4_pipeline,a3_single_cluster_self,1.0
BUMBA,BUMBA (GIZENGA MOBUTU MOBUTUS),,a4_pipeline,a3_single_cluster_self,1.0
BUNKER,AMBASSADOR BUNKER,,a4_pipeline,accept_rule,1.0
BURAIMI AREA,BURAIMI AREA (1952 BULLETIN IS),,a4_pipeline,a3_single_cluster_self,1.0
BURMA TRADE UNION CONGRESS,BURMA TRADE UNION CONGRESS (STUDENT GIZENGAS GHANA),,a4_pipeline,a5_consolidated,0.91
BURMAH OIL COMPANY,BURMAH OIL COMPANY (RUMANIA LYAUTEY CZECHOSLOVAKIA),,a4_pipeline,a5_consolidated,0.91
BURMESE PREMIER NE WIN,BURMESE PREMIER NE WIN (IRAQ BULLETIN IS),,a4_pipeline,a3_single_cluster_self,1.0
BURMESE PREMIER UNU,BURMESE PREMIER UNU (WHO BULLETIN PUNG),,a4_pipeline,a3_single_cluster_self,1.0
BUTA,BUTA (SINO BULLETIN PUBLIQUE),,a4_pipeline,a3_single_cluster_self,1.0
BYELORUSSIA,BYELORUSSIA (GREECE LATIN UK),,a4_pipeline,a3_single_cluster_self,1.0
C 130,C 130 (KARLSHORST DALAI BASC),,a4_pipeline,a4_keep_separate,0.91
C P DE SILVA,C P DE SILVA (BULLETIN WIJEWARDENE VIMALA),,a4_pipeline,a3_single_cluster_self,1.0
CAMEROONS,CAMEROONS (BULLETIN JANIO INTELLIGENCE),,a4_pipeline,a3_single_cluster_self,1.0
CAMEROUN GOVERNMENT,CAMEROUN GOVERNMENT (MOUMIE SELASSIE HAVANA),,a4_pipeline,a3_single_cluster_self,1.0
CAMILLE CHAMOUN,CAMILLE CHAMOUN (1952 LEBANON BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
CAMP CHINAIMO,CAMP CHINAIMO (PRABANG LUANG KOUPRASITH),,a4_pipeline,a3_single_cluster_self,1.0
CAPODISTRIA,CAPODISTRIA (COASTAL BULLETIN RAJAGOPALACHARI),,a4_pipeline,a3_single_cluster_self,1.0
CAPTAIN SOUTHEP,CAPTAIN SOUTHEP (SOUVANNA KONG BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
CARLOS ROMULO,CARLOS ROMULO (AS 19 LAOS),,a4_pipeline,a3_single_cluster_self,1.0
CATHOLIC HIERARCHY,CATHOLIC HIERARCHY (CHINESE 11 BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
CENTRAL LABOR FEDERATION,CENTRAL LABOR FEDERATION (LARRAZABAL MORALES ICELANDIC),,a4_pipeline,a4_keep_separate,0.91
CEPICKA,CEPICKA (CZECHOSLOVAKIA BULLETIN RUMANIA),,a4_pipeline,a3_single_cluster_self,1.0
CEYLONESE PRIME MINISTER,CEYLONESE PRIME MINISTER (CEYLON CEYLONS BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
CHABAN DELMAS,CHABAN DELMAS (INDONESIA FRANCE NATO),,a4_pipeline,a3_single_cluster_self,1.0
CHAMPASSAK PROVINCE,CHAMPASSAK PROVINCE (LAO SOUVANNA 29),,a4_pipeline,a3_single_cluster_self,1.0
CHANCELLOR OF THE EXCHEQUER BUTLER,CHANCELLOR OF THE EXCHEQUER BUTLER (BULLETIN ANTWERP ITALY),,a4_pipeline,a3_single_cluster_self,1.0
CHANG CHUN,CHANG CHUN (SHEK KAI CHIANG),,a4_pipeline,a3_single_cluster_self,1.0
CHANG MYUN,CHANG MYUN (AS BULLETIN KIPONG),,a4_pipeline,a3_single_cluster_self,1.0
CHANGCHUN RAILWAY,CHANGCHUN RAILWAY (LIBYAN YETISAL 1950),,a4_pipeline,a4_keep_separate,0.91
CHANGSHA,CHANGSHA (BULLETIN 1954 CANTON),,a4_pipeline,a3_single_cluster_self,1.0
CHAVES,CHAVES (PARAGUAY COLORADO ALFREDO),,a4_pipeline,a3_single_cluster_self,1.0
CHEKIANG PROVINCE,CHEKIANG PROVINCE (AS NEAR BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
CHEN I,CHEN I (PEIPING 11 BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
CHIAHSING AIRFIELD,CHIAHSING AIRFIELD (SHANGHAI MIG BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
CHILEAN COPPER,CHILEAN COPPER (DIEN PHU BIEN),,a4_pipeline,a5_consolidated,0.91
CHILEAN COPPER WORKERS CONFEDERATION,CHILEAN COPPER WORKERS CONFEDERATION (SUAZO SELEME ARGENTINA),,a4_pipeline,a4_keep_separate,0.91
CHINESE COMMUNIST 18TH AIR DIVISION,CHINESE COMMUNIST 18TH AIR DIVISION (PEIPING SOCIAL CHRISTIAN),,a4_pipeline,a5_consolidated,0.91
CHINESE COMMUNIST LEADERSHIP,CHINESE COMMUNIST LEADERSHIP (PAKISTANI YAMUT WAFD),,a4_pipeline,a4_keep_separate,1.0
CHINESE COMMUNIST REGIME,CHINESE COMMUNIST REGIME (NORWAY PEIPING CAMBODIAN),,a4_pipeline,a4_keep_separate,0.91
CHINESE COMMUNIST REPRESENTATIVES,CHINESE COMMUNIST REPRESENTATIVES (OUTER CEMA MONGOLIA),,a4_pipeline,a5_consolidated,0.91
CHINESE NATIONALIST MINISTRY OF DEFENSE,CHINESE NATIONALIST MINISTRY OF DEFENSE (NIXON CHINMEN USSR),,a4_pipeline,a5_consolidated,0.91
CHINHAE,CHINHAE (RHEE RHEES VIET),,a4_pipeline,a3_single_cluster_self,1.0
CHINMEN ISLAND,CHINMEN ISLAND (NATIONALIST CHIANG BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
CHINMEN ISLANDS,CHINMEN ISLANDS (NATIONALISTS BULLETIN AGAINST),,a4_pipeline,a3_single_cluster_self,1.0
CHIVUSTOICA,CHIVUSTOICA (DEJ RUMANIA BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
CHO CHONG HWAN,CHO CHONG HWAN (DOWLING BULLETIN IS),,a4_pipeline,a3_single_cluster_self,1.0
CHOE KYONG NOK,CHOE KYONG NOK (BULLETIN CHINA SELASSIE),,a4_pipeline,a3_single_cluster_self,1.0
CHOI,CHOI (BULLETIN PROGRAM COGNY),,a4_pipeline,a3_single_cluster_self,1.0
CHONG KUK MO,CHONG KUK MO (KOREA BULLETIN OPERATIONS),,a4_pipeline,a3_single_cluster_self,1.0
CHOUSHAN ISLANDS,CHOUSHAN ISLANDS (BULLETIN 1954 QUEMOYS),,a4_pipeline,a3_single_cluster_self,1.0
CHRISTIAN DEMOCRATIC PARTY CDU,CHRISTIAN DEMOCRATIC UNION CDU,,a4_pipeline,a4_merge_existing,0.8
CHUKOTSK,CHUKOTSK (AS BULLETIN CHINA),,a4_pipeline,a3_single_cluster_self,1.0
CHURCH,CHURCH (BULLETIN IS FOLDVARI),,a4_pipeline,a3_single_cluster_self,1.0
CIENFUEGOS,CIENFUEGOS (CUBA BATISTA BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
CLARK,GENERAL CLARK,,a4_pipeline,accept_rule,1.0
COAL STEEL COMMUNITY HIGH AUTHORITY,COAL STEEL COMMUNITY HIGH AUTHORITY (SPIERENBURG TAVIANI MONNET),,a4_pipeline,a5_consolidated,0.91
COCHRAN,AMBASSADOR COCHRAN,,a4_pipeline,accept_rule,1.0
COL SARRAJ,SARRAJ,,a4_pipeline,accept_rule,1.0
COL WASFI TAHIR,COL WASFI TAHIR (QASIM MOROCCO BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
COLOMBIAN PRESIDENT LLERAS CAMARGO,COLOMBIAN PRESIDENT LLERAS CAMARGO (FIGUERES EX FIDEL),,a4_pipeline,a3_single_cluster_self,1.0
COLOMBO PLAN CONFERENCE,COLOMBO PLAN CONFERENCE (DIEM BULLETIN AGENTS),,a4_pipeline,a3_single_cluster_self,1.0
COLONEL ANIBAL PORTILLO,ANIBAL PORTILLO,,a4_pipeline,accept_rule,1.0
COLONEL CARLOS ENRIQUE DIAZ,COLONEL CARLOS ENRIQUE DIAZ (GUATEMALA BULLETIN 1954),,a4_pipeline,a3_single_cluster_self,1.0
COLONEL DIAZ,COLONEL DIAZ (GUATEMALA ARBENZ GUATEMALAN),,a4_pipeline,a3_single_cluster_self,1.0
COLONEL KHAMOUANE,COLONEL KHAMOUANE (SALY PHONG SOUVANNA),,a4_pipeline,a3_single_cluster_self,1.0
COLONEL KOUPRASITH,COL KOUPRASITH,,a4_pipeline,accept_rule,1.0
COLONEL NUFURI,COLONEL NUFURI (ARABIA ISRAEL SAUDI),,a4_pipeline,a3_single_cluster_self,1.0
COLONEL OSCAR MENDOZA,COLONEL OSCAR MENDOZA (GUATEMALA BULLETIN YURRITA),,a4_pipeline,a3_single_cluster_self,1.0
COLONEL SALIH SHARA,COLONEL SALIH SHARA (JORDAN BULLETIN AGAINST),,a4_pipeline,a3_single_cluster_self,1.0
COLONEL SINGKAPO,COLONEL SINGKAPO (PATHET LAOS SOUVANNA),,a4_pipeline,a3_single_cluster_self,1.0
COLONEL SOURITH,COLONEL SOURITH (LAOS PHOUMI BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
COMMUNIST PARTY OF INDONESIA PKI,COMMUNIST PARTY OF INDONESIA PKI (PNI LEBANON SYRIA),,a4_pipeline,a4_keep_separate,0.91
COMMUNIST VESSELS,COMMUNIST VESSELS (TSU MA STRAIT),,a4_pipeline,a4_keep_separate,0.91
CONGO REPUBLIC,CONGO REPUBLIC (COUNTRY BULLETIN PUBLIQUE),,a4_pipeline,a3_single_cluster_self,1.0
CONSERVATIVE MPS,CONSERVATIVE MPS (PETIT COGNY ISTIQLAL),,a4_pipeline,a4_keep_separate,0.91
CONSERVATIVE SOCIAL DEMOCRATIC GOVERNMENT,CONSERVATIVE SOCIAL DEMOCRATIC GOVERNMENT (OFFICES ICELAND YUGOSLAVIA),,a4_pipeline,a5_consolidated,0.91
CONSORTIUM,CONSORTIUM (PAGE MAJLIS ALDRICH),,a4_pipeline,a5_consolidated,0.91
CONSTANTINE KARAMANLIS,CONSTANTINE KARAMANLIS (PAUL WHO BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
COQUILHATVILLE,COQUILHATVILLE (KASAVUBU CONGO BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
COSTA RICAN PRESIDENT FIGUERES,COSTA RICAN PRESIDENT FIGUERES (SOMOZA BULLETIN AGAINST),,a4_pipeline,a3_single_cluster_self,1.0
COUNCIL OF MUTUAL ECONOMIC ASSISTANCE,COUNCIL FOR MUTUAL ECONOMIC ASSISTANCE,,a4_pipeline,a5_consolidated,0.91
COUNTRY,COUNTRY (BULLETIN IS CINEAS),,a4_pipeline,a3_single_cluster_self,1.0
COURT MINISTER ALA,COURT MINISTER ALA (IRAN SHAH BAGHDAD),,a4_pipeline,a3_single_cluster_self,1.0
CROATIA,CROATIA (YUGOSLAVIA BULLETIN IS),,a4_pipeline,a3_single_cluster_self,1.0
CROWN PRINCE ASFA WOSSEN,CROWN PRINCE ASFA WOSSEN (SELASSIE HAILE ETHIOPIA),,a4_pipeline,a3_single_cluster_self,1.0
CROWN PRINCE SIHANOUK,CROWN PRINCE SIHANOUK (BULLETIN AGAINST PALTU),,a4_pipeline,a3_single_cluster_self,1.0
CSEPEL ISLAND,CSEPEL ISLAND (BUDAPEST REVOLUTION BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
CUBAN PRESIDENT,CUBAN PRESIDENT (BATISTA BULLETIN MIAMI),,a4_pipeline,a3_single_cluster_self,1.0
CUBAN PRESIDENT BATISTA,CUBAN PRESIDENT BATISTA (FIDEL BULLETIN PORTUONDO),,a4_pipeline,a3_single_cluster_self,1.0
CUBAN PRESIDENT DORTICOS,CUBAN PRESIDENT DORTICOS (SOCIALISTS WHO BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
CYPRIOT REPUBLIC,CYPRIOT REPUBLIC (MAKARIOS ARCHBISHOP COUNTRY),,a4_pipeline,a3_single_cluster_self,1.0
CYPRIOTS,CYPRIOTS (INVESTIGATION MAKARIOS BUREAU),,a4_pipeline,a5_consolidated,0.91
CYRILLE ADOULA,CYRILLE ADOULA (ILEO GIZENGA LEOPOLDVILLE),,a4_pipeline,a3_single_cluster_self,1.0
CZECH AMBASSADOR,CZECH AMBASSADOR (CZECHOSLOVAKIA SUDAN USSR),,a4_pipeline,a3_single_cluster_self,1.0
CZECH MINISTRY OF FOREIGN AFFAIRS,CZECH MINISTRY OF FOREIGN AFFAIRS (ORE CZECHOSLOVAKIA METALLURGICAL),,a4_pipeline,a5_consolidated,0.91
CZECH PREMIER SIROKY,CZECH PREMIER SIROKY (EGYPT WHO BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
D MCINTOSH,D MCINTOSH (ZEALAND BULLETIN NEW),,a4_pipeline,a3_single_cluster_self,1.0
D N AIDIT,D N AIDIT (BULLETIN IS INDONESIAN),,a4_pipeline,a3_single_cluster_self,1.0
DANIEL FIGNOLE,DANIEL FIGNOLE (HAITI BULLETIN IS),,a4_pipeline,a3_single_cluster_self,1.0
DANIEL FIGNOLÉ,DANIEL FIGNOLÉ (HAITI HAVANA CASTRO),,a4_pipeline,a3_single_cluster_self,1.0
DAR ES SALAAM,DAR ES SALAAM (BULLETIN 1961 IS),,a4_pipeline,a3_single_cluster_self,1.0
DARIDAN,DARIDAN (DIEM BULLETIN 1954),,a4_pipeline,a3_single_cluster_self,1.0
DAULTANA,DAULTANA (BULLETIN PUNJAB IS),,a4_pipeline,a3_single_cluster_self,1.0
DAVID BEN GURION,DAVID BEN GURION (BULLETIN ARABS HERUT),,a4_pipeline,a3_single_cluster_self,1.0
DAWALIBI,DAWALIBI (BULLETIN 1954 MOOSE),,a4_pipeline,a3_single_cluster_self,1.0
DE SCHRIJVER,DE SCHRIJVER (BELGIUM CONGO BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
DEBRE,PREMIER DEBRE,,a4_pipeline,accept_rule,1.0
DEFENSE MINISTER AZM,DEFENSE MINISTER AZM (SYRIA BULLETIN INTELLIGENCE),,a4_pipeline,a3_single_cluster_self,1.0
DEFENSE MINISTER BLANK,DEFENSE MINISTER BLANK (ADENAUER GERMANY BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
DEFENSE MINISTER KOENIG,DEFENSE MINISTER KOENIG (ARAFA BEN USSR),,a4_pipeline,a3_single_cluster_self,1.0
DEFENSE MINISTER QUAT,DEFENSE MINISTER QUAT (STATEMENT BULLETIN BATTLE),,a4_pipeline,a3_single_cluster_self,1.0
DEFENSE MINISTER SANTOS COSTA,DEFENSE MINISTER SANTOS COSTA (ALBANIAN PORTUGAL BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
DEFENSE SECRETARY MAGSAYSAY,DEFENSE SECRETARY MAGSAYSAY (QUIRINO BULLETIN PHILIPPINE),,a4_pipeline,a3_single_cluster_self,1.0
DEJOIE,DEJOIE (BULLETIN IS MAGLOIRIST),,a4_pipeline,a3_single_cluster_self,1.0
DELHI,DELHI (INDIA BULLETIN COMMUNAL),,a4_pipeline,a3_single_cluster_self,1.0
DELVAUX,KIBWE (LEOPOLDVILLE TANANARIVE DELVAUX),,a4_pipeline,a5_consolidated,0.9603
DENYS,DENYS (BRAZIL LOTT BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
DEPUTY FOREIGN MINISTER PUSHKIN,DEPUTY FOREIGN MINISTER PUSHKIN (WHO BULLETIN POLICY),,a4_pipeline,a3_single_cluster_self,1.0
DEPUTY PRIME MINISTER VENIZELOS,DEPUTY PRIME MINISTER VENIZELOS (GREEK AS 1952),,a4_pipeline,a3_single_cluster_self,1.0
DESAI,DESAI (INDIA BULLETIN KRISHNA),,a4_pipeline,a3_single_cluster_self,1.0
DESHMUKH,DESHMUKH (KIDWAI BULLETIN 1954),,a4_pipeline,a3_single_cluster_self,1.0
DHAHRAN AIRFIELD,DHAHRAN AIRFIELD (ARABIA SAUDI BULLETIN),,a4_pipeline,a3_single_cluster_self,1.0
